LD1,LD2,LD3,LD4,NObeyesdad
-5.058826594752534,-2.199095388436322,-0.3889943602164315,-0.86933436781031,1
0.4758580218460929,0.02944756834670406,-1.8693445579990742,1.0907013294853163,6
3.19905234852802,1.002707724559876,0.7298872683984754,-0.5486795430240329,3
0.5626624241868459,1.9913883638688237,-1.0427821516587048,0.4971451709753386,2
5.036983534910611,-1.6344698791217582,-0.3164958410705032,-0.2832472763677486,4
-0.46675856856399933,0.645386191672455,0.9505795294838827,-0.1061580238277223,6
3.47207572838502,1.2706107172134766,-0.2156590016438425,-0.39254490125172176,3
-1.480923363822399,-0.6874649978521188,0.41317856832023653,-0.45701378564566114,5
-1.6959418649327647,0.7334289453959874,-1.0405338517983307,-0.9689621686900554,6
6.30010103351632,-1.7676874848952193,-0.17041664115841293,0.08709718768641377,4
-1.0013186092396291,0.5870526752819621,-0.17649743179143706,1.8027634596967685,6
-5.304169447172751,-1.5235160100601135,-0.12248353649300825,2.4776573085840514,0
-5.284165752522417,-2.966053142810245,0.3049437141663133,-0.6254268382502086,1
1.387157764521204,1.4671787465548436,-0.9651684030765839,-0.8290077930707713,2
-0.17200829609833898,1.220782500132026,-0.605974452861742,0.5163382454196737,2
3.908867590555864,-1.442296630620467,0.4378182411849163,0.4294996957446675,4
-2.034253597989366,0.5925204611107897,0.9032796513503125,1.1266497961832762,6
-2.270753362423229,-1.4665550109659016,-0.46012192945609487,0.13312917888928552,5
3.744069452745708,2.0779075499593738,0.9546314114721708,1.1862183683851832,3
5.23303859937965,-1.6669752507337472,-0.47299133906839574,-0.42923664322807187,4
1.543570075445738,0.4654184333914784,-1.9305183360081006,-0.545669384201699,2
4.824665732037579,-1.6906281275224218,-0.40230672432087555,-0.22500563589074182,4
3.4025176254675906,0.4998821241565203,2.102260068506447,-0.19962485066119395,3
-2.358693809752267,2.14940296874809,-1.609815685174034,-1.4862952855399543,5
-5.817344351454337,-2.444090462334479,1.6517007319518755,0.04485290297551056,0
-2.3189225156951156,-0.20449131537021703,-1.306710866148531,3.3382165991034416,5
4.77572883875733,-1.489194859278213,0.0996743277744415,0.263684878140669,4
-5.252202026498804,0.6308671617306951,-0.4672165527819435,0.22294244315302156,0
0.06739895527449395,2.9740583945043664,0.04642406513686149,1.563238095602778,6
-1.4913149208779335,-2.029572891735833,1.03096109234917,1.3125365589075344,6
-1.838827763963387,-1.943191397216607,-0.4423533523269551,-0.8932142986115276,1
-5.841272957788603,-2.2175433557112525,0.7467405350669774,-0.9833312798187156,0
-5.34755508658056,-1.673599145812945,-0.4561564266327336,1.5628651273182437,0
1.245505689426609,1.8209680256726266,-0.8897584133614024,-0.5739275465605577,2
5.296453035780515,-1.6500418258339502,-0.5891941246429981,-0.23878274551003698,4
-4.862024880538215,-0.0008555704607217928,2.4598443768590026,0.3829537714760294,1
3.4511460002878076,1.4650037303373995,0.34918980465036986,-0.2624079748523381,3
-5.772320917182744,-2.844295845347789,1.1738468832844102,0.8266201572541929,0
0.39177364756157396,0.2870373113189061,-2.3268001859190957,-1.0625792426416367,2
-0.9031563978890251,0.7294146655193741,0.32820557286458185,-0.143646024874477,6
-1.2258867787695311,1.609842384648648,0.9495086593796961,-0.5544002757172022,5
-0.8342218106648048,1.2033536796910995,0.3568769541033608,-0.7146265303016315,6
0.2751543805558553,0.7558881418700144,-0.29666189069822446,-0.3139218105030452,2
-0.5752480610958527,-0.7762519299916377,-0.9729480049870907,0.251315827946608,2
6.2194304332339065,-1.9627894014894132,-0.12100285712945,-0.0681456148351989,4
-0.3798824826045211,1.0874317396358253,0.08214019562396359,-0.45907240272592703,6
4.036569367607203,-1.4656072690836723,0.18977956540531266,0.14437564025778818,4
-6.217917208606552,-2.0137860069710225,1.6706432943385128,-0.1776113889960425,0
-1.4982631541192597,-1.3536712267236999,-0.528474539865318,-2.038937146835135,5
-0.8879111481474005,2.089782402096662,-1.0339237443638154,0.870868135673035,6
-2.235749098790284,1.5733528413959075,0.5353153172852243,-2.873863053002787,5
1.2016733858127355,0.8860329860816867,1.3461243147485265,-1.1088980248514593,2
0.4383097971978737,1.7720103291218428,-2.373841257724528,-1.2850824260688087,2
3.2337519666333603,1.443572442233414,1.0559741523220838,-0.2750885147065127,3
-6.227375550878901,0.43700374075800785,0.7613537277008559,0.9451945666497769,0
-2.5160745964827367,1.4841931710120826,1.476519996095806,0.2952485807667434,5
3.8794586366044865,2.7097715152386477,0.6192908704391775,-0.041764769217547265,2
0.0865335218403001,0.0033803528606606162,-0.9858461486460892,1.0301332401844951,6
5.049046437541219,-1.6261459030394725,-0.2582317103676476,-0.3385785816258534,4
3.6028053113938387,0.29533858173224664,2.124533482712862,0.3809768852191332,3
5.041301044984633,-1.629830167035048,-0.2821854045594169,-0.3169777940825417,4
3.2439463558805133,1.1986387728209438,0.5151566332007939,-0.1495289349891428,3
-0.6514076466513004,1.0909383083988502,-0.6865191829261337,-0.26930393594930074,2
4.976482737270021,-1.6793631768097357,-0.590928703018559,-0.26035269741502853,4
-3.483539770710927,-0.8242330362440097,-0.21111391516562295,-2.349573084736978,5
-5.736458539655012,-0.6920779228047877,-2.119267974688495,1.2037551160463753,0
3.122186986077372,1.3016697267522481,1.0605176741528721,-0.46317265266810026,3
-2.284841700939165,1.1304908810668992,-0.03478851851051259,0.9832433168740516,5
3.7529842542109044,0.5926863054400483,1.840434625544185,-0.327697299362352,3
-2.4439415192047536,0.6550205558320573,1.5676528018111728,-0.9396641222523459,5
4.851711282294391,-1.6760259416232668,-0.46744603305368604,-0.23520676692063247,4
-0.09961017273898211,1.1851898713898703,-0.8083254344199091,1.5408429868316216,2
-1.7863047339429317,0.20446731378312186,-0.5558991323446105,-0.17527733127642217,5
-7.32276744073727,0.019231423449855428,0.9639221279432879,0.6862843656904662,0
4.599626249251264,0.8698186051472272,2.210798700504846,0.026861264292850493,3
0.5244780035041964,3.172703951483155,-2.322461310308143,-0.17225505282292267,2
4.902635993322554,-1.696934021906983,-0.6830068055512839,-0.1911904481237252,4
3.9817392434350896,-1.323970930326727,0.4501900107547083,0.27453351827318534,4
5.125961770409895,-1.6343655895878038,-0.4236452873873808,-0.31224576118201974,4
-6.021009680912352,-0.29645712867917995,1.4970164179249366,1.163792328954472,1
6.929896349745276,-1.8034235882188996,-0.1605955352314731,0.07415910512119187,4
3.225264913293323,1.5696773783129978,0.407636281989831,1.1188088407167038,3
-0.7181243612509473,1.0521153107017323,-0.9014069157717602,-0.395011789598151,2
-3.0436355056668636,1.4738030233228887,-0.2522876060291837,0.2980363666583069,1
-4.684824698731023,-1.902093084761625,0.24950122980997605,0.46965708915306015,1
-4.691681602703803,-2.291050672667486,-0.43428058045826196,-0.42455297053884056,0
-5.340166215944347,-0.509132141838391,0.619842777264904,2.619347874719472,0
-2.029853763351686,1.0502316396786437,2.212134520522914,0.972098973881714,5
1.6413927443790048,1.420140838266271,-0.6326557738124576,-0.36056786425582793,2
4.976343473271467,-1.656209453025375,-0.4278173068835956,-0.30896267099893926,4
6.35791673708173,-1.9340374407522365,-0.2817314102734195,-0.1506274104845497,4
-5.954268061145949,1.111952311829567,1.9445986957942167,1.2819229699914247,1
-0.6586969000411841,0.9786050064092304,-0.5993126047520001,2.203903762271563,6
5.136570629048142,-1.6503659191550881,-0.3740178599848426,-0.3906579255901559,4
-1.5584593028085287,-0.5761243807937271,-1.4175017130747067,-1.5899469547421876,5
-1.706141031737328,-0.36623205517738106,-1.1731097014086544,0.2620932903758991,6
0.7623955756790167,1.2684475133309687,-0.1284733732121753,1.5961657731349104,6
-5.417714383619412,-1.10447158487778,-0.07886056810313923,-2.091057960135752,0
-5.039209891196776,0.22316857801348802,0.9213191627921836,2.279621300937524,1
0.02558946277962242,0.5322041752077027,-1.0497110281923863,0.2473584959907511,2
-1.9613061287247837,-2.198334812214041,-0.8688877128722184,0.2381827165741048,1
3.375357470231753,1.4184056231564635,1.854291835587898,0.04884108121362349,3
-6.510699981828388,0.6243796930316114,0.35672740701199673,-0.5126979454736039,0
-5.786328153278134,-1.8719168795839691,0.5940748270320332,-2.3320742750488495,0
4.467388375044037,0.39590767745194505,1.4279811498371318,-0.3134646708105799,3
4.873871905990934,-1.4002771765865025,0.2656634198104954,0.27028690915745657,4
1.808816027992094,0.8987418402825091,0.27361301561474394,-0.03228283735218526,2
-1.5757561460625795,0.18983316877185513,-2.5808398972191045,-1.7821849937517842,5
-2.2154828229935872,-0.4261624618452291,0.34376463461428297,-0.24247396238528524,5
-2.262017462792842,0.8350569263590347,1.999742757884164,-0.7545336536948772,5
-1.0983823003793722,-0.28655906632369793,-1.8737858794140518,-1.9090215624048428,5
-0.4421560699217242,-1.4135832906648995,-1.6567699685904618,1.3546195120874858,6
8.149163709463712,-1.413362738067819,0.6908453605761328,0.41929832530787026,4
-2.3548367165743485,1.5955481834736496,-0.029697247070750468,-1.95627279832156,5
-4.870163406400027,0.8338988633258128,0.6205544498869711,-0.11293788977667302,1
0.8327656188470811,0.947321572205158,-0.7518077946242464,-0.44835555393417503,2
3.043033489360613,2.175563072099794,0.05168548230635571,-0.45758539676550886,3
-1.4764272671551564,0.7650953720602093,0.9985849955470937,0.985237484426114,6
2.5443808626422006,0.4302331035966223,-0.1927385313507044,1.549486868560866,2
-4.063199549457563,0.9680772705007848,1.202811116976346,1.1859576269958894,1
6.642304847110822,-1.7505411751444648,-0.36941990608597786,0.01480855876200152,4
-3.5231914828906232,-0.46256476450551104,0.8478022547341906,-1.2024020322596638,1
4.042594252274606,0.8702752997920299,1.223007375609924,-0.09967234380590907,3
0.833932213252853,2.881917102382881,-0.04372210478587397,1.2117767430924438,3
-4.493085109272721,-1.9944302717031517,0.12634537663152295,0.08517143320873542,1
-3.77502877809606,0.6778673351461276,0.07439243627419222,0.46665977982347084,1
-1.2119309230857849,-1.4662511056766228,1.062378107379539,2.389715535630746,6
0.36245803045047503,-0.053024143551013,-1.9397031807546872,-0.6747522511563971,2
1.8957642988997907,2.6197066444059147,0.7361352060630862,0.6080080591740226,3
3.81651325910305,1.155079157157411,0.705417590906322,0.40064055451326375,3
5.031809451016445,-1.7015250572667648,-0.45024390619913,-0.437208284291669,4
-4.821424974304285,1.246514143708311,-1.298461949502253,0.8806076452037384,1
-2.9478618287571576,0.6745611527059387,-0.2958560911253633,-0.5206369148278029,1
-2.125360831773109,1.2234296606286241,-1.127999738650457,-0.4917082868843726,6
-3.336743735867458,0.021162626512143345,-2.173646441855188,0.7792050770960633,1
-0.46864260932901514,-0.6414453503365936,-1.7292425367905715,0.22158661815044908,6
-1.28631041373981,-1.1788322054736062,-1.8174587389977943,-1.776916915033925,5
4.097864322188501,1.1092757080957274,1.227542589197876,-0.3433025335154104,3
3.7215686463465585,-0.05906251825446764,-0.9746957135254988,2.031349439958997,2
-5.877733503862154,-1.4462906328215928,0.7492483079606448,-0.22107937406850783,0
-3.4569754676855977,-1.2795011026367187,-1.0260916976991743,-0.2118965058653425,5
0.6510748185667673,-0.8710664526396213,-0.29162549102775803,-0.2429959082120845,2
-1.7482951447531765,0.052118659057677645,1.0822157761470743,-0.5973745191187038,6
-3.58488147136401,-1.793570307587307,0.3024095489671602,-0.7885217831481022,1
-0.8509534066410348,0.1522529830003007,1.4332471607079025,-0.4657273705869223,5
0.9679495407316968,1.345663766825273,-0.5080968780490109,-0.1669072552047301,2
-2.5575183239048362,-1.4997661962501756,-0.025362046486408326,-2.050634749224696,5
3.717503475391671,1.1764700016479877,1.722676348736663,-0.3159276280671464,3
1.1624138043430499,1.1211349732374254,-0.3948396448386976,1.1990466300767217,2
-2.1582275235289017,0.8645100044709025,-0.3217865706261225,-2.9835740430279123,5
-2.324427992930981,-0.8007794735759421,-1.905678091632523,1.1744480315231567,1
6.591582852302625,-1.2904221996036176,0.887717746412918,0.5220211753386621,4
-5.730467031057326,-0.7764462694902232,-0.15823170667144124,0.7634703087015582,0
0.5614437191099313,1.133547935820392,-0.7709817966283306,1.2280513389416337,2
2.406765212899662,1.734815058256578,-2.6870244573789286,-1.1836208448382244,2
5.667002963552007,-1.6890456455854064,0.27211758077136433,0.20049920464365542,4
4.232956658575837,0.4135625995840005,0.9883684491097676,-0.5052337629672735,3
-1.5516958357838686,-1.525209367838846,-1.3255608688723979,-0.0875526631349379,6
-0.9461805984736441,1.1844126620043562,-2.2618166272375606,-0.5958251047228357,6
-2.110891192471513,-0.5238161702423514,2.364903424378188,-0.561043773305424,5
4.948859473898795,-1.6807845788044944,-0.5137438010786318,-0.2973689257113439,4
3.9944893435207387,-1.7904817415959478,-0.6169872700354301,-0.2268896597991689,4
1.5980874493345447,1.0702408836819826,-0.789080109859617,-0.1448565192284945,2
-0.5566094929342386,0.7947045218674105,-2.1984158980045505,0.7224644844669563,6
-3.4247160828083363,1.4079517954479774,-0.4446190054942382,-0.23489601685489805,1
-3.0621645623658633,-1.3140416094418175,-1.1291322012907068,1.3486825147278703,1
-4.48777714661095,0.3800984955928405,1.1501961287786007,0.06583280108316988,1
-3.7211160854307646,-1.8315492251899628,-0.3996068431976875,0.15298447628648507,1
-3.040781144699619,0.7320785808445925,1.4305422981970222,1.0819717817034693,1
3.2869240466033114,1.178564081297567,0.0027292985383466557,0.1896566516437502,3
3.801426911800914,0.7920907193380607,1.6127393573569235,-0.17905764046952294,3
3.5116700849136335,0.6390731348973147,1.7715697862582689,0.32820198099907616,3
2.9529712265944896,2.41301076073407,-0.03630175876294838,0.3798380494179684,3
-2.6635607594568143,0.9575754142560441,0.2623606049007497,-0.39612462757337336,5
9.608655556512534,-1.45691652163343,0.76967554687062,0.4201523223697047,4
0.47354552256691335,-0.7428167712431214,-0.3552989300497409,-0.4976754551823096,6
-3.325518963600847,0.6371641559840898,0.4305371568569512,-1.9436699045904189,5
3.5104932015440835,0.18336966380125547,0.8291489104447339,-0.3008813972359207,3
2.969883640102774,1.7631400009613758,0.9076194938507608,0.14815283634671916,3
3.5128226032816046,1.4121478644090906,0.3359997958744234,-0.21623648881060456,3
3.931518106860485,1.767400695585553,0.41142904148710685,0.14398056314483826,3
1.5103843745543961,2.4226037931722786,-0.7253963056777945,0.3282274674972119,3
3.5706888899503584,1.3120212345998197,1.2339122877182191,-0.20005331345680166,3
5.101265874056402,-1.6503828485879903,-0.49643441388050613,-0.17177910455392648,4
2.0053084047151937,2.4139629598824066,-0.29661549000496923,-0.3817068246214356,3
-2.436890188275668,0.02609852261480608,-3.4793308763233632,-2.055842673339724,5
-4.610893209827552,-2.3005652828473035,-0.5295634555977367,-1.1125740757234306,1
-4.0344477740472175,-1.5786705063447017,0.1834333212953297,-0.24413612628014114,5
6.323777234528212,-1.7506523926314916,-0.08829670612033878,0.00837355294772288,4
0.9839017075429377,1.2597082187742321,-0.32007042426768006,0.06109716532093257,2
-7.05496798231851,0.15551322275386226,1.5759740127187434,-0.7831997162748531,0
-1.4515029037806686,-0.1451928677531895,-1.476962592752017,-0.4183837695108433,5
-5.375990720743784,-1.706177014470085,0.33481640126066364,2.0565019183550985,0
5.350062419195829,-1.4289277925757038,0.940266505706961,0.6049525912322636,4
-0.2760331798626724,2.973511811686547,-1.4093577674528648,-2.6259531565475513,6
6.553226147774147,-1.7429571185315653,0.3065639689854592,0.20434056838990275,4
-5.14020220470931,-0.7437053469758004,-1.5294169201288612,-0.8209820078339948,0
5.030828042039999,-1.6317758452107247,-0.29174676957663026,-0.3101234384989326,4
3.8439930178005626,1.7648405152728095,0.6694352305361561,-0.09083315465949701,3
6.21972455786571,-1.4882456838842333,0.6465916707444058,0.32789648096340474,4
-2.2896810572093544,0.8696350835982368,-0.5139717087327735,-2.5597726323655707,6
-1.4519497736540086,0.43888311153596116,0.9752416977177003,0.7426941050952219,6
-6.026280267129604,-1.294190445174473,2.3731741049981743,-0.46903747056732636,0
5.191153960870009,-1.648606501050748,-0.4198107304251059,-0.4102284442236258,4
4.951908484218284,-1.6539101465199544,-0.26797839756656694,-0.3668737560645008,4
2.2967136010762883,0.9388076594068174,-0.26963123180619175,1.91667609927542,2
-1.7667510808681333,-1.9327600795861826,-0.08529263096516436,-0.6213299223132582,1
-4.195581562432242,-1.1396636036490684,-1.8455017974984138,-0.7299563935298824,1
-2.24442316498162,0.6985826583143235,0.5956079209088332,-0.09805810737195325,1
-0.28488552742815243,1.2647000755545623,0.34688917540369824,-0.14080006022552702,6
-3.8614070267423735,0.647288624242572,-0.19663099034590215,-0.5250923962433083,1
-3.542855964259118,-0.2920023252149488,-0.4159796712469627,-0.42409425447059385,1
-4.67613413224882,-1.3537276021938083,0.30320573765850967,-1.4989057435202182,0
-2.7842696661095925,-0.5234857202692903,-0.9947699093154486,-0.593648208867912,5
0.8678277478446387,1.327159990336391,-0.9902240438012535,0.5816529863354357,2
-1.133608419424095,0.1473084696672996,-0.9106692221929348,0.12658111781398412,6
-3.3209458050652065,-1.1421359538377631,-1.705629960051881,2.917009377788061,1
5.235345859434494,-1.6535822628913999,-0.4361435047681416,-0.416393499867974,4
-1.2121892833865295,-0.2132474777730813,1.4418845903578388,0.06440821833844601,5
-2.847634375629121,0.09337946448795799,1.1475028832794611,0.34064297708941454,5
5.392705700612564,-1.6721785355320078,-0.7402467162860876,-0.42347736896476795,4
5.016628010638263,-1.6516745826289956,-0.4216929755855557,-0.19614845741415668,4
6.621587601754784,-1.416972948546309,0.576894840663284,0.45932642277409585,4
-1.167767372241905,-0.6760865230838142,-0.31099507597130566,-2.3007407151941606,2
-1.3380555394922378,1.030050243226894,0.8157074029444406,-2.3668724785668074,5
3.913452845954555,-1.5248019590802313,0.3422373233627014,-0.15090761162222405,4
-5.258937551675575,-0.9575544655311935,0.1721514271243864,1.3967827007871736,0
-1.9839900849234668,-2.00188594123068,-0.2171279548677547,-0.7995808283199568,5
2.899763402210502,-1.7067455442291342,0.11267667051283747,-0.02149558287076916,4
-5.501301564879191,0.6386488916383318,-0.8946696500416161,1.6380132474179572,1
-4.4851999615316425,-0.10774073952109918,-1.898516885044153,-0.8269649829360789,1
3.2811046327969593,1.3581543974981154,1.3657229389521497,0.2676783066112844,3
3.7062608567930377,0.3215631262542039,0.814960432592812,-0.5386753953396908,3
5.39559351785668,1.8064442842675394,2.1153257081681827,0.0464565885623027,3
-0.9215874823662614,1.4649476486373123,-1.3165418576950207,1.0361767521469767,6
-5.917181512083737,0.44082507429495194,-0.18580971459822432,-0.2446598704947388,0
-1.898832309983522,0.4336325730835203,0.48008025835684714,-2.645283699918769,6
-5.820778218151833,-1.0370096725258522,0.21187718033706698,-0.3007504567337859,0
6.459993355784638,-1.3335539652397876,0.9420070461129045,0.729376501020802,4
4.1415690683843955,1.2826662537308375,0.7777811138496927,-0.4222826663337692,3
4.343389505233602,-1.6672717554779135,-0.4765714654132098,-0.20318589730399567,4
1.4465286492375897,2.4891903579746617,-2.4084713669813835,0.5594573573076482,2
1.9519308533662978,-1.7823873534521861,0.34013943324647605,-0.11834420122007577,2
2.6256127136788803,2.217469810607197,1.0960765496612181,1.0620425479073279,3
-3.8237187903265406,-0.27031724986376365,1.5575864054430661,-0.34065180644369547,1
3.533391052028591,1.7611161296052116,0.002302913142995472,0.12213131453307113,3
-6.579107991898673,0.7494836144285061,0.4102276179775568,-0.5293976414469513,0
-3.6384398531099813,-2.684711411976599,-0.9753698042330827,1.0054408792958287,1
2.800902078009172,2.076991581223177,0.7419077120783097,1.4698115179022857,3
-1.3881719759303208,0.6381751234240857,-1.2446433869815443,-0.5604780513758705,5
-0.5486174258290366,-1.4613030223204297,0.5672168108273182,1.4981185354522355,2
-2.7607874465049176,0.6248287547359034,0.8216102352042931,-0.8712831217523442,5
-1.2208173381512903,1.6337524424850416,-2.6916643840132424,0.4361738859172648,5
4.063648436319794,-1.4837791384324979,0.18194322411520225,0.1257051431841316,4
-5.846686102665217,-1.7833945939474214,0.8597705809331289,-0.1791315330415929,0
4.932443917309211,-1.674487086786978,-0.39229810970728285,-0.3686007477293628,4
3.3762716843328673,2.339593511245743,1.7106947650629607,0.29493911464718875,3
-2.220372255560016,-1.285070227935724,-2.35925098953458,-0.7977793279676894,5
5.015738187007144,-1.621427263587806,-0.3440109242760857,-0.1566370794789118,4
4.213024357490318,-1.3226575452253548,0.41120713815586846,0.3723932873904252,4
-0.3995066123707731,-1.0112358191420916,-1.4997933173059796,-0.4751343660590948,2
-1.5946144664455761,1.5610588798071494,0.0008625097386215558,-1.1932170268682363,6
2.9768271895555767,1.728815182406694,1.8876327651870068,1.3518672524695616,3
-5.2904672679222235,-2.6441259099954832,0.5555210895479481,1.8145151465624354,0
-5.899194102710225,0.5344666364842747,0.775273996844741,0.9662674442015592,0
0.44700688459080085,-0.1264140953726377,-2.008746728517762,-0.2331311169956244,2
-0.3014618230747162,0.7571075946156502,-0.5364805368834019,-0.48768028011931364,6
-4.586688249760563,-0.20371802523698762,-2.0800758993979103,-0.8084987577199445,1
-4.0611255586013435,-0.6317212762131648,-0.9846493471158289,-1.7913924224323399,1
-7.608524035342044,-2.4327554920038788,0.9354157885449986,-1.517836726145381,0
3.129009978704374,1.800862333795192,0.21507948629384457,0.33626083850383776,3
-3.7769784638280366,-1.3536701260077524,-1.0070769835963638,0.6556774095219898,1
-2.2740548524723865,0.6293701967475616,-1.1146308118664212,-1.815406662470529,5
3.8108358907159654,1.2459195330996218,0.3637058861797469,0.4701874648433748,3
-2.313650411872771,-2.5078147403477615,0.3092770424378951,0.4117830702996855,1
0.24087336689059405,1.8040193027088687,0.7388382157708729,-0.30617087544298877,6
-1.6836988341101262,3.4397525920600893,-1.4173448989867081,-1.1551425950945433,6
1.2218778516160462,0.9052268197341405,-0.8860921407667292,-0.06423788591857513,2
-2.830179229702535,-0.23442901076095551,0.5250402391308147,1.7961914167533548,5
6.176357696260581,-1.3870883188077123,0.8961018944675188,0.5783862459789401,4
4.859069397414388,2.1221217654655073,0.6808114995659503,0.7759612234577977,3
4.242675570562111,-1.3980764060998871,0.26060403490932266,0.26565600682109747,4
0.8500070771523496,2.1432549405448356,-2.286689003465701,-1.154078289109981,5
3.616093092711555,1.6531794401376658,-0.5614003897549342,-0.008211435711333839,3
1.0722552249383832,0.47169178762412317,-1.6475593890209743,-0.4493929263044801,2
4.285493694236764,-1.6761917910142698,-0.5557417894901254,-0.31384653607474466,4
-0.9386649589229039,1.159640629377953,-0.8546868186074432,0.9952093441701008,6
0.7438058575472105,2.167057106132908,-1.0991751916378463,1.4131804677727255,3
-1.6689922594455702,-0.10000789627617938,1.2412463813439532,-0.86996427169845,5
-0.031849298524104556,1.117909192189216,0.384750231842929,-0.09782915254240271,6
-6.153627839035733,0.6574295534354814,-0.3182104392856716,1.8513694969734689,1
-1.1954560213052234,1.3057480793727054,0.18773670052340413,-1.4631148715470692,2
3.321644764785802,2.1517476132634883,-0.9762911439086335,2.9132850821416603,2
-5.567002868485146,1.2608503026077944,-1.1323907982198067,0.8904547270082327,0
-5.076426880706564,-1.6801395627924625,-0.8536560135198793,-1.0462111010214854,0
5.1453057190569025,-1.621095121763102,-0.29596095526828065,-0.35875001915896143,4
-6.228580320137197,-1.5808311967022348,0.6528559044818308,1.3686207553214298,0
-3.4346143973607033,-0.7657431120349139,-0.4792394279616705,1.5099591362559226,1
-5.745377703344112,-1.0378635986153428,-0.04992383794406475,1.4379526986963609,0
-1.7607982027618203,1.0142326348804627,-0.47439948482918654,0.7497344998025057,5
-6.54250219377426,-0.4041367539452383,2.0380937582088783,0.028093950186769277,0
-0.9033751699471892,-1.221550178908434,-1.5304145747277118,0.2673294091463523,6
-1.8313776165799565,-1.1835576640248138,-1.2429201616618153,0.31404343639531973,5
-5.756142342440092,0.6892532714210056,0.05676779570282595,0.2589277525977026,0
5.049656631262549,-1.6519817269908814,-0.30755503660859657,-0.40211227885766976,4
-6.416220343519114,-0.699886792000578,-0.30214971747378766,1.1820454102951274,0
3.200840036145944,1.6814227381627098,0.3031445445175849,0.1391806543207755,3
0.20783997930074205,1.0052118011517805,-2.842561114432493,0.5338700243988717,2
4.869874359016499,-1.6679408955817097,-0.37968584647670656,-0.15171429837537828,4
5.106475216496874,-1.6274290055551803,-0.3257850646962981,-0.3380817235894019,4
5.066274610345183,-1.415238685959796,0.002642724925376336,0.32260893662036805,4
-4.221472033341297,-0.4686531854883709,2.1641620517775055,1.030234212781136,1
4.056201440710472,-1.4418702182181253,0.32869282426508306,0.129287966047918,4
5.032605317844517,-1.6288428517016844,-0.2843653998136356,-0.3062764607780213,4
-2.024501995468894,-0.5223547828775923,1.6682735313934836,-0.7443272584452528,5
-0.9632929130013378,0.6021651940460592,1.1103334200305779,-1.364461112128067,6
4.33347667472957,2.15799662972681,0.7088585206076056,-0.1778349417200902,2
5.234907764703625,-1.6251654395057078,-0.3658656552355878,-0.37459537841048834,4
-5.302283005835271,-0.6150037052385335,-1.4687293342750223,-0.9852486954603435,1
-4.353106864856088,0.7713581400024506,-0.5639742858546019,1.0443807564118825,1
6.365977237647878,0.9123568972521332,1.264294441575477,0.211725884946508,3
-5.4035168359152905,-2.6955178869131355,0.8661797417068385,-0.33126165405074603,0
-5.729712532015402,0.6247697646363347,-0.399700863184043,-1.5023528951103164,0
-3.536961773552663,-1.6701135763824146,-0.8788831515062703,0.9717665363728939,1
-4.19334777980425,0.7902041631644268,1.0081020243082848,-3.5323284974829,1
-1.5065739373392313,1.0138960031751192,-1.1193599897807776,1.70480796635985,6
0.40284275941617603,2.1459121700901065,-0.7514963702871004,-1.4140795895084994,2
0.5379962782666697,1.27823410078152,-1.2681939431022138,1.4562462581175117,2
